"ID","PARENT_ID","URI","FILE_PATH","NAME","METHOD","STATUS","SIZE","TYPE","EXT","LAST_MODIFIED","EXTENSION_MISMATCH","HASH","FORMAT_COUNT","PUID","MIME_TYPE","FORMAT_NAME","FORMAT_VERSION"
"2952","1566","zip:file:///D:/zu%20untersuchende%20Dateien/Figure%205.zip!/b_1218%20-%20HC%20z%20-%201515fps%20-%20emergency_off/1515.1383.bmp","","1515.1383.bmp","Signature","Done","66870","File","bmp","2019-01-19T12:19:00","false","","1","fmt/116","image/bmp","Windows Bitmap","3.0"
"2953","1566","zip:file:///D:/zu%20untersuchende%20Dateien/Figure%205.zip!/b_1218%20-%20HC%20z%20-%201515fps%20-%20emergency_off/1515.1384.bmp","","1515.1384.bmp","Signature","Done","66870","File","bmp","2019-01-19T12:19:00","false","","1","fmt/116","image/bmp","Windows Bitmap","3.0"
"2954","1566","zip:file:///D:/zu%20untersuchende%20Dateien/Figure%205.zip!/b_1218%20-%20HC%20z%20-%201515fps%20-%20emergency_off/1515.1385.bmp","","1515.1385.bmp","Signature","Done","66870","File","bmp","2019-01-19T12:19:00","false","","1","fmt/116","image/bmp","Windows Bitmap","3.0"
"2955","1566","zip:file:///D:/zu%20untersuchende%20Dateien/Figure%205.zip!/b_1218%20-%20HC%20z%20-%201515fps%20-%20emergency_off/1515.1386.bmp","","1515.1386.bmp","Signature","Done","66870","File","bmp","2019-01-19T12:19:00","false","","1","fmt/116","image/bmp","Windows Bitmap","3.0"
"2956","1566","zip:file:///D:/zu%20untersuchende%20Dateien/Figure%205.zip!/b_1218%20-%20HC%20z%20-%201515fps%20-%20emergency_off/1515.1387.bmp","","1515.1387.bmp","Signature","Done","66870","File","bmp","2019-01-19T12:19:00","false","","1","fmt/116","image/bmp","Windows Bitmap","3.0"
"2957","1566","zip:file:///D:/zu%20untersuchende%20Dateien/Figure%205.zip!/b_1218%20-%20HC%20z%20-%201515fps%20-%20emergency_off/1515.1388.bmp","","1515.1388.bmp","Signature","Done","66870","File","bmp","2019-01-19T12:19:00","false","","1","fmt/116","image/bmp","Windows Bitmap","3.0"
"2958","1566","zip:file:///D:/zu%20untersuchende%20Dateien/Figure%205.zip!/b_1218%20-%20HC%20z%20-%201515fps%20-%20emergency_off/1515.1389.bmp","","1515.1389.bmp","Signature","Done","66870","File","bmp","2019-01-19T12:19:00","false","","1","fmt/116","image/bmp","Windows Bitmap","3.0"
"2959","1566","zip:file:///D:/zu%20untersuchende%20Dateien/Figure%205.zip!/b_1218%20-%20HC%20z%20-%201515fps%20-%20emergency_off/1515.1390.bmp","","1515.1390.bmp","Signature","Done","66870","File","bmp","2019-01-19T12:19:00","false","","1","fmt/116","image/bmp","Windows Bitmap","3.0"
"2960","1566","zip:file:///D:/zu%20untersuchende%20Dateien/Figure%205.zip!/b_1218%20-%20HC%20z%20-%201515fps%20-%20emergency_off/1515.1391.bmp","","1515.1391.bmp","Signature","Done","66870","File","bmp","2019-01-19T12:19:00","false","","1","fmt/116","image/bmp","Windows Bitmap","3.0"
"2961","1566","zip:file:///D:/zu%20untersuchende%20Dateien/Figure%205.zip!/b_1218%20-%20HC%20z%20-%201515fps%20-%20emergency_off/1515.1392.bmp","","1515.1392.bmp","Signature","Done","66870","File","bmp","2019-01-19T12:19:00","false","","1","fmt/116","image/bmp","Windows Bitmap","3.0"
"2962","1566","zip:file:///D:/zu%20untersuchende%20Dateien/Figure%205.zip!/b_1218%20-%20HC%20z%20-%201515fps%20-%20emergency_off/1515.1393.bmp","","1515.1393.bmp","Signature","Done","66870","File","bmp","2019-01-19T12:19:00","false","","1","fmt/116","image/bmp","Windows Bitmap","3.0"
"2963","1566","zip:file:///D:/zu%20untersuchende%20Dateien/Figure%205.zip!/b_1218%20-%20HC%20z%20-%201515fps%20-%20emergency_off/1515.1394.bmp","","1515.1394.bmp","Signature","Done","66870","File","bmp","2019-01-19T12:19:00","false","","1","fmt/116","image/bmp","Windows Bitmap","3.0"
"2964","1566","zip:file:///D:/zu%20untersuchende%20Dateien/Figure%205.zip!/b_1218%20-%20HC%20z%20-%201515fps%20-%20emergency_off/1515.1395.bmp","","1515.1395.bmp","Signature","Done","66870","File","bmp","2019-01-19T12:19:00","false","","1","fmt/116","image/bmp","Windows Bitmap","3.0"
"2965","1566","zip:file:///D:/zu%20untersuchende%20Dateien/Figure%205.zip!/b_1218%20-%20HC%20z%20-%201515fps%20-%20emergency_off/1515.1396.bmp","","1515.1396.bmp","Signature","Done","66870","File","bmp","2019-01-19T12:19:00","false","","1","fmt/116","image/bmp","Windows Bitmap","3.0"
"2966","1566","zip:file:///D:/zu%20untersuchende%20Dateien/Figure%205.zip!/b_1218%20-%20HC%20z%20-%201515fps%20-%20emergency_off/1515.1397.bmp","","1515.1397.bmp","Signature","Done","66870","File","bmp","2019-01-19T12:19:00","false","","1","fmt/116","image/bmp","Windows Bitmap","3.0"
"2967","1566","zip:file:///D:/zu%20untersuchende%20Dateien/Figure%205.zip!/b_1218%20-%20HC%20z%20-%201515fps%20-%20emergency_off/1515.1398.bmp","","1515.1398.bmp","Signature","Done","66870","File","bmp","2019-01-19T12:19:00","false","","1","fmt/116","image/bmp","Windows Bitmap","3.0"
"2968","1566","zip:file:///D:/zu%20untersuchende%20Dateien/Figure%205.zip!/b_1218%20-%20HC%20z%20-%201515fps%20-%20emergency_off/1515.1399.bmp","","1515.1399.bmp","Signature","Done","66870","File","bmp","2019-01-19T12:19:00","false","","1","fmt/116","image/bmp","Windows Bitmap","3.0"
"2969","1566","zip:file:///D:/zu%20untersuchende%20Dateien/Figure%205.zip!/b_1218%20-%20HC%20z%20-%201515fps%20-%20emergency_off/1515.1400.bmp","","1515.1400.bmp","Signature","Done","66870","File","bmp","2019-01-19T12:19:00","false","","1","fmt/116","image/bmp","Windows Bitmap","3.0"
"2970","1566","zip:file:///D:/zu%20untersuchende%20Dateien/Figure%205.zip!/b_1218%20-%20HC%20z%20-%201515fps%20-%20emergency_off/1515.1401.bmp","","1515.1401.bmp","Signature","Done","66870","File","bmp","2019-01-19T12:19:00","false","","1","fmt/116","image/bmp","Windows Bitmap","3.0"
"2971","1566","zip:file:///D:/zu%20untersuchende%20Dateien/Figure%205.zip!/b_1218%20-%20HC%20z%20-%201515fps%20-%20emergency_off/1515.1402.bmp","","1515.1402.bmp","Signature","Done","66870","File","bmp","2019-01-19T12:19:00","false","","1","fmt/116","image/bmp","Windows Bitmap","3.0"
"2972","1566","zip:file:///D:/zu%20untersuchende%20Dateien/Figure%205.zip!/b_1218%20-%20HC%20z%20-%201515fps%20-%20emergency_off/1515.1403.bmp","","1515.1403.bmp","Signature","Done","66870","File","bmp","2019-01-19T12:19:00","false","","1","fmt/116","image/bmp","Windows Bitmap","3.0"
"2973","1566","zip:file:///D:/zu%20untersuchende%20Dateien/Figure%205.zip!/b_1218%20-%20HC%20z%20-%201515fps%20-%20emergency_off/1515.1404.bmp","","1515.1404.bmp","Signature","Done","66870","File","bmp","2019-01-19T12:19:00","false","","1","fmt/116","image/bmp","Windows Bitmap","3.0"
"2974","1566","zip:file:///D:/zu%20untersuchende%20Dateien/Figure%205.zip!/b_1218%20-%20HC%20z%20-%201515fps%20-%20emergency_off/1515.1405.bmp","","1515.1405.bmp","Signature","Done","66870","File","bmp","2019-01-19T12:19:00","false","","1","fmt/116","image/bmp","Windows Bitmap","3.0"
"2975","1566","zip:file:///D:/zu%20untersuchende%20Dateien/Figure%205.zip!/b_1218%20-%20HC%20z%20-%201515fps%20-%20emergency_off/1515.1406.bmp","","1515.1406.bmp","Signature","Done","66870","File","bmp","2019-01-19T12:19:00","false","","1","fmt/116","image/bmp","Windows Bitmap","3.0"
"2976","1566","zip:file:///D:/zu%20untersuchende%20Dateien/Figure%205.zip!/b_1218%20-%20HC%20z%20-%201515fps%20-%20emergency_off/1515.1407.bmp","","1515.1407.bmp","Signature","Done","66870","File","bmp","2019-01-19T12:19:00","false","","1","fmt/116","image/bmp","Windows Bitmap","3.0"
"2977","1566","zip:file:///D:/zu%20untersuchende%20Dateien/Figure%205.zip!/b_1218%20-%20HC%20z%20-%201515fps%20-%20emergency_off/1515.1408.bmp","","1515.1408.bmp","Signature","Done","66870","File","bmp","2019-01-19T12:19:00","false","","1","fmt/116","image/bmp","Windows Bitmap","3.0"
"2978","1566","zip:file:///D:/zu%20untersuchende%20Dateien/Figure%205.zip!/b_1218%20-%20HC%20z%20-%201515fps%20-%20emergency_off/1515.1409.bmp","","1515.1409.bmp","Signature","Done","66870","File","bmp","2019-01-19T12:19:00","false","","1","fmt/116","image/bmp","Windows Bitmap","3.0"
"2979","1566","zip:file:///D:/zu%20untersuchende%20Dateien/Figure%205.zip!/b_1218%20-%20HC%20z%20-%201515fps%20-%20emergency_off/1515.1410.bmp","","1515.1410.bmp","Signature","Done","66870","File","bmp","2019-01-19T12:19:00","false","","1","fmt/116","image/bmp","Windows Bitmap","3.0"
"2980","1566","zip:file:///D:/zu%20untersuchende%20Dateien/Figure%205.zip!/b_1218%20-%20HC%20z%20-%201515fps%20-%20emergency_off/1515.1411.bmp","","1515.1411.bmp","Signature","Done","66870","File","bmp","2019-01-19T12:19:00","false","","1","fmt/116","image/bmp","Windows Bitmap","3.0"
"2981","1566","zip:file:///D:/zu%20untersuchende%20Dateien/Figure%205.zip!/b_1218%20-%20HC%20z%20-%201515fps%20-%20emergency_off/1515.1412.bmp","","1515.1412.bmp","Signature","Done","66870","File","bmp","2019-01-19T12:19:00","false","","1","fmt/116","image/bmp","Windows Bitmap","3.0"
"2982","1566","zip:file:///D:/zu%20untersuchende%20Dateien/Figure%205.zip!/b_1218%20-%20HC%20z%20-%201515fps%20-%20emergency_off/1515.1413.bmp","","1515.1413.bmp","Signature","Done","66870","File","bmp","2019-01-19T12:19:00","false","","1","fmt/116","image/bmp","Windows Bitmap","3.0"
"2983","1566","zip:file:///D:/zu%20untersuchende%20Dateien/Figure%205.zip!/b_1218%20-%20HC%20z%20-%201515fps%20-%20emergency_off/1515.1414.bmp","","1515.1414.bmp","Signature","Done","66870","File","bmp","2019-01-19T12:19:00","false","","1","fmt/116","image/bmp","Windows Bitmap","3.0"
"2984","1566","zip:file:///D:/zu%20untersuchende%20Dateien/Figure%205.zip!/b_1218%20-%20HC%20z%20-%201515fps%20-%20emergency_off/1515.1415.bmp","","1515.1415.bmp","Signature","Done","66870","File","bmp","2019-01-19T12:19:00","false","","1","fmt/116","image/bmp","Windows Bitmap","3.0"
"2985","1566","zip:file:///D:/zu%20untersuchende%20Dateien/Figure%205.zip!/b_1218%20-%20HC%20z%20-%201515fps%20-%20emergency_off/1515.1416.bmp","","1515.1416.bmp","Signature","Done","66870","File","bmp","2019-01-19T12:19:00","false","","1","fmt/116","image/bmp","Windows Bitmap","3.0"
"2986","1566","zip:file:///D:/zu%20untersuchende%20Dateien/Figure%205.zip!/b_1218%20-%20HC%20z%20-%201515fps%20-%20emergency_off/1515.1417.bmp","","1515.1417.bmp","Signature","Done","66870","File","bmp","2019-01-19T12:19:00","false","","1","fmt/116","image/bmp","Windows Bitmap","3.0"
"2987","1566","zip:file:///D:/zu%20untersuchende%20Dateien/Figure%205.zip!/b_1218%20-%20HC%20z%20-%201515fps%20-%20emergency_off/1515.1418.bmp","","1515.1418.bmp","Signature","Done","66870","File","bmp","2019-01-19T12:19:00","false","","1","fmt/116","image/bmp","Windows Bitmap","3.0"
"2988","1566","zip:file:///D:/zu%20untersuchende%20Dateien/Figure%205.zip!/b_1218%20-%20HC%20z%20-%201515fps%20-%20emergency_off/1515.1419.bmp","","1515.1419.bmp","Signature","Done","66870","File","bmp","2019-01-19T12:19:00","false","","1","fmt/116","image/bmp","Windows Bitmap","3.0"
"2989","1566","zip:file:///D:/zu%20untersuchende%20Dateien/Figure%205.zip!/b_1218%20-%20HC%20z%20-%201515fps%20-%20emergency_off/1515.1420.bmp","","1515.1420.bmp","Signature","Done","66870","File","bmp","2019-01-19T12:19:00","false","","1","fmt/116","image/bmp","Windows Bitmap","3.0"
"2990","1566","zip:file:///D:/zu%20untersuchende%20Dateien/Figure%205.zip!/b_1218%20-%20HC%20z%20-%201515fps%20-%20emergency_off/1515.1421.bmp","","1515.1421.bmp","Signature","Done","66870","File","bmp","2019-01-19T12:19:00","false","","1","fmt/116","image/bmp","Windows Bitmap","3.0"
"2991","1566","zip:file:///D:/zu%20untersuchende%20Dateien/Figure%205.zip!/b_1218%20-%20HC%20z%20-%201515fps%20-%20emergency_off/1515.1422.bmp","","1515.1422.bmp","Signature","Done","66870","File","bmp","2019-01-19T12:19:00","false","","1","fmt/116","image/bmp","Windows Bitmap","3.0"
"2992","1566","zip:file:///D:/zu%20untersuchende%20Dateien/Figure%205.zip!/b_1218%20-%20HC%20z%20-%201515fps%20-%20emergency_off/1515.1423.bmp","","1515.1423.bmp","Signature","Done","66870","File","bmp","2019-01-19T12:19:00","false","","1","fmt/116","image/bmp","Windows Bitmap","3.0"
"2993","1566","zip:file:///D:/zu%20untersuchende%20Dateien/Figure%205.zip!/b_1218%20-%20HC%20z%20-%201515fps%20-%20emergency_off/1515.1424.bmp","","1515.1424.bmp","Signature","Done","66870","File","bmp","2019-01-19T12:19:00","false","","1","fmt/116","image/bmp","Windows Bitmap","3.0"
"2994","1566","zip:file:///D:/zu%20untersuchende%20Dateien/Figure%205.zip!/b_1218%20-%20HC%20z%20-%201515fps%20-%20emergency_off/1515.1425.bmp","","1515.1425.bmp","Signature","Done","66870","File","bmp","2019-01-19T12:19:00","false","","1","fmt/116","image/bmp","Windows Bitmap","3.0"
"2995","1566","zip:file:///D:/zu%20untersuchende%20Dateien/Figure%205.zip!/b_1218%20-%20HC%20z%20-%201515fps%20-%20emergency_off/1515.1426.bmp","","1515.1426.bmp","Signature","Done","66870","File","bmp","2019-01-19T12:19:00","false","","1","fmt/116","image/bmp","Windows Bitmap","3.0"
"2996","1566","zip:file:///D:/zu%20untersuchende%20Dateien/Figure%205.zip!/b_1218%20-%20HC%20z%20-%201515fps%20-%20emergency_off/1515.1427.bmp","","1515.1427.bmp","Signature","Done","66870","File","bmp","2019-01-19T12:19:00","false","","1","fmt/116","image/bmp","Windows Bitmap","3.0"
"2997","1566","zip:file:///D:/zu%20untersuchende%20Dateien/Figure%205.zip!/b_1218%20-%20HC%20z%20-%201515fps%20-%20emergency_off/1515.1428.bmp","","1515.1428.bmp","Signature","Done","66870","File","bmp","2019-01-19T12:19:00","false","","1","fmt/116","image/bmp","Windows Bitmap","3.0"
"2998","1566","zip:file:///D:/zu%20untersuchende%20Dateien/Figure%205.zip!/b_1218%20-%20HC%20z%20-%201515fps%20-%20emergency_off/1515.1429.bmp","","1515.1429.bmp","Signature","Done","66870","File","bmp","2019-01-19T12:19:00","false","","1","fmt/116","image/bmp","Windows Bitmap","3.0"
"2999","1566","zip:file:///D:/zu%20untersuchende%20Dateien/Figure%205.zip!/b_1218%20-%20HC%20z%20-%201515fps%20-%20emergency_off/1515.1430.bmp","","1515.1430.bmp","Signature","Done","66870","File","bmp","2019-01-19T12:19:00","false","","1","fmt/116","image/bmp","Windows Bitmap","3.0"
"3000","1566","zip:file:///D:/zu%20untersuchende%20Dateien/Figure%205.zip!/b_1218%20-%20HC%20z%20-%201515fps%20-%20emergency_off/1515.1431.bmp","","1515.1431.bmp","Signature","Done","66870","File","bmp","2019-01-19T12:19:00","false","","1","fmt/116","image/bmp","Windows Bitmap","3.0"
"3001","1566","zip:file:///D:/zu%20untersuchende%20Dateien/Figure%205.zip!/b_1218%20-%20HC%20z%20-%201515fps%20-%20emergency_off/1515.1432.bmp","","1515.1432.bmp","Signature","Done","66870","File","bmp","2019-01-19T12:19:00","false","","1","fmt/116","image/bmp","Windows Bitmap","3.0"
"3002","1566","zip:file:///D:/zu%20untersuchende%20Dateien/Figure%205.zip!/b_1218%20-%20HC%20z%20-%201515fps%20-%20emergency_off/1515.1433.bmp","","1515.1433.bmp","Signature","Done","66870","File","bmp","2019-01-19T12:19:00","false","","1","fmt/116","image/bmp","Windows Bitmap","3.0"
"3003","1566","zip:file:///D:/zu%20untersuchende%20Dateien/Figure%205.zip!/b_1218%20-%20HC%20z%20-%201515fps%20-%20emergency_off/1515.1434.bmp","","1515.1434.bmp","Signature","Done","66870","File","bmp","2019-01-19T12:19:00","false","","1","fmt/116","image/bmp","Windows Bitmap","3.0"
"3004","1566","zip:file:///D:/zu%20untersuchende%20Dateien/Figure%205.zip!/b_1218%20-%20HC%20z%20-%201515fps%20-%20emergency_off/1515.1435.bmp","","1515.1435.bmp","Signature","Done","66870","File","bmp","2019-01-19T12:19:00","false","","1","fmt/116","image/bmp","Windows Bitmap","3.0"
"3005","1566","zip:file:///D:/zu%20untersuchende%20Dateien/Figure%205.zip!/b_1218%20-%20HC%20z%20-%201515fps%20-%20emergency_off/1515.1436.bmp","","1515.1436.bmp","Signature","Done","66870","File","bmp","2019-01-19T12:19:00","false","","1","fmt/116","image/bmp","Windows Bitmap","3.0"
"3006","1566","zip:file:///D:/zu%20untersuchende%20Dateien/Figure%205.zip!/b_1218%20-%20HC%20z%20-%201515fps%20-%20emergency_off/1515.1437.bmp","","1515.1437.bmp","Signature","Done","66870","File","bmp","2019-01-19T12:19:00","false","","1","fmt/116","image/bmp","Windows Bitmap","3.0"
"3007","1566","zip:file:///D:/zu%20untersuchende%20Dateien/Figure%205.zip!/b_1218%20-%20HC%20z%20-%201515fps%20-%20emergency_off/1515.1438.bmp","","1515.1438.bmp","Signature","Done","66870","File","bmp","2019-01-19T12:19:00","false","","1","fmt/116","image/bmp","Windows Bitmap","3.0"
"3008","1566","zip:file:///D:/zu%20untersuchende%20Dateien/Figure%205.zip!/b_1218%20-%20HC%20z%20-%201515fps%20-%20emergency_off/1515.1439.bmp","","1515.1439.bmp","Signature","Done","66870","File","bmp","2019-01-19T12:19:00","false","","1","fmt/116","image/bmp","Windows Bitmap","3.0"
"3009","1566","zip:file:///D:/zu%20untersuchende%20Dateien/Figure%205.zip!/b_1218%20-%20HC%20z%20-%201515fps%20-%20emergency_off/1515.1440.bmp","","1515.1440.bmp","Signature","Done","66870","File","bmp","2019-01-19T12:19:00","false","","1","fmt/116","image/bmp","Windows Bitmap","3.0"
"3010","1566","zip:file:///D:/zu%20untersuchende%20Dateien/Figure%205.zip!/b_1218%20-%20HC%20z%20-%201515fps%20-%20emergency_off/1515.1441.bmp","","1515.1441.bmp","Signature","Done","66870","File","bmp","2019-01-19T12:19:00","false","","1","fmt/116","image/bmp","Windows Bitmap","3.0"
"3011","1566","zip:file:///D:/zu%20untersuchende%20Dateien/Figure%205.zip!/b_1218%20-%20HC%20z%20-%201515fps%20-%20emergency_off/1515.1442.bmp","","1515.1442.bmp","Signature","Done","66870","File","bmp","2019-01-19T12:19:00","false","","1","fmt/116","image/bmp","Windows Bitmap","3.0"
"3012","1566","zip:file:///D:/zu%20untersuchende%20Dateien/Figure%205.zip!/b_1218%20-%20HC%20z%20-%201515fps%20-%20emergency_off/1515.1443.bmp","","1515.1443.bmp","Signature","Done","66870","File","bmp","2019-01-19T12:19:00","false","","1","fmt/116","image/bmp","Windows Bitmap","3.0"
"3013","1566","zip:file:///D:/zu%20untersuchende%20Dateien/Figure%205.zip!/b_1218%20-%20HC%20z%20-%201515fps%20-%20emergency_off/1515.1444.bmp","","1515.1444.bmp","Signature","Done","66870","File","bmp","2019-01-19T12:19:00","false","","1","fmt/116","image/bmp","Windows Bitmap","3.0"
"3014","1566","zip:file:///D:/zu%20untersuchende%20Dateien/Figure%205.zip!/b_1218%20-%20HC%20z%20-%201515fps%20-%20emergency_off/1515.1445.bmp","","1515.1445.bmp","Signature","Done","66870","File","bmp","2019-01-19T12:19:00","false","","1","fmt/116","image/bmp","Windows Bitmap","3.0"
"3015","1566","zip:file:///D:/zu%20untersuchende%20Dateien/Figure%205.zip!/b_1218%20-%20HC%20z%20-%201515fps%20-%20emergency_off/1515.1446.bmp","","1515.1446.bmp","Signature","Done","66870","File","bmp","2019-01-19T12:19:00","false","","1","fmt/116","image/bmp","Windows Bitmap","3.0"
"3016","1566","zip:file:///D:/zu%20untersuchende%20Dateien/Figure%205.zip!/b_1218%20-%20HC%20z%20-%201515fps%20-%20emergency_off/1515.1447.bmp","","1515.1447.bmp","Signature","Done","66870","File","bmp","2019-01-19T12:19:00","false","","1","fmt/116","image/bmp","Windows Bitmap","3.0"
"3017","1566","zip:file:///D:/zu%20untersuchende%20Dateien/Figure%205.zip!/b_1218%20-%20HC%20z%20-%201515fps%20-%20emergency_off/1515.1448.bmp","","1515.1448.bmp","Signature","Done","66870","File","bmp","2019-01-19T12:19:00","false","","1","fmt/116","image/bmp","Windows Bitmap","3.0"
"3018","1566","zip:file:///D:/zu%20untersuchende%20Dateien/Figure%205.zip!/b_1218%20-%20HC%20z%20-%201515fps%20-%20emergency_off/1515.1449.bmp","","1515.1449.bmp","Signature","Done","66870","File","bmp","2019-01-19T12:19:00","false","","1","fmt/116","image/bmp","Windows Bitmap","3.0"
"3019","1566","zip:file:///D:/zu%20untersuchende%20Dateien/Figure%205.zip!/b_1218%20-%20HC%20z%20-%201515fps%20-%20emergency_off/1515.1450.bmp","","1515.1450.bmp","Signature","Done","66870","File","bmp","2019-01-19T12:19:00","false","","1","fmt/116","image/bmp","Windows Bitmap","3.0"
"3020","1566","zip:file:///D:/zu%20untersuchende%20Dateien/Figure%205.zip!/b_1218%20-%20HC%20z%20-%201515fps%20-%20emergency_off/1515.1451.bmp","","1515.1451.bmp","Signature","Done","66870","File","bmp","2019-01-19T12:19:00","false","","1","fmt/116","image/bmp","Windows Bitmap","3.0"
"3021","1566","zip:file:///D:/zu%20untersuchende%20Dateien/Figure%205.zip!/b_1218%20-%20HC%20z%20-%201515fps%20-%20emergency_off/1515.1452.bmp","","1515.1452.bmp","Signature","Done","66870","File","bmp","2019-01-19T12:19:00","false","","1","fmt/116","image/bmp","Windows Bitmap","3.0"
